period,region,demand,lag_1,lag_7,lag_14
2026-03-13,Queens,178045,166787.0,167481.0,179286.0
2026-03-13,Staten Island,14372,13410.0,13976.0,16268.0
2026-03-14,Bronx,111046,116446.0,105425.0,110562.0
2026-03-14,Brooklyn,241258,220448.0,236171.0,242030.0
2026-03-14,EWR,0,0.0,0.0,0.0
2026-03-14,Manhattan,304422,279411.0,293042.0,279745.0
2026-03-14,Queens,171579,178045.0,165459.0,167944.0
2026-03-14,Staten Island,12549,14372.0,12079.0,13595.0
2026-03-15,Bronx,93865,111046.0,87907.0,91649.0
2026-03-15,Brooklyn,213016,241258.0,197887.0,207866.0
2026-03-15,EWR,0,0.0,0.0,0.0
2026-03-15,Manhattan,237844,304422.0,227476.0,232774.0
2026-03-15,Queens,156675,171579.0,153887.0,155197.0
2026-03-15,Staten Island,9775,12549.0,9493.0,12863.0
2026-03-16,Bronx,97421,93865.0,91392.0,95690.0
2026-03-16,Brooklyn,179171,213016.0,159740.0,173148.0
2026-03-16,EWR,0,0.0,0.0,0.0
2026-03-16,Manhattan,226208,237844.0,202664.0,218289.0
2026-03-16,Queens,154374,156675.0,147082.0,149422.0
2026-03-16,Staten Island,11673,9775.0,11455.0,12451.0
2026-03-17,Bronx,97628,97421.0,93624.0,101436.0
2026-03-17,Brooklyn,178845,179171.0,164372.0,191975.0
2026-03-17,EWR,0,0.0,0.0,0.0
2026-03-17,Manhattan,229499,226208.0,225116.0,259636.0
2026-03-17,Queens,153489,154374.0,145891.0,149917.0
2026-03-17,Staten Island,12594,11673.0,11747.0,12809.0
2026-03-18,Bronx,101584,97628.0,98353.0,97621.0
2026-03-18,Brooklyn,188986,178845.0,172669.0,173619.0
2026-03-18,EWR,0,0.0,0.0,0.0
2026-03-18,Manhattan,262490,229499.0,248163.0,245493.0
2026-03-18,Queens,157224,153489.0,143417.0,142478.0
2026-03-18,Staten Island,12614,12594.0,12179.0,12657.0
2026-03-19,Bronx,106283,101584.0,107610.0,108919.0
2026-03-19,Brooklyn,194948,188986.0,203677.0,208796.0
2026-03-19,EWR,0,0.0,0.0,0.0
2026-03-19,Manhattan,262314,262490.0,284075.0,292531.0
2026-03-19,Queens,159297,157224.0,166787.0,165644.0
2026-03-19,Staten Island,13371,12614.0,13410.0,13274.0
2026-03-20,Bronx,105716,106283.0,116446.0,111299.0
2026-03-20,Brooklyn,199577,194948.0,220448.0,212619.0
2026-03-20,EWR,0,0.0,0.0,0.0
2026-03-20,Manhattan,255857,262314.0,279411.0,273384.0
2026-03-20,Queens,164226,159297.0,178045.0,167481.0
2026-03-20,Staten Island,12732,13371.0,14372.0,13976.0
2026-03-21,Bronx,106223,105716.0,111046.0,105425.0
2026-03-21,Brooklyn,231650,199577.0,241258.0,236171.0
2026-03-21,EWR,0,0.0,0.0,0.0
2026-03-21,Manhattan,273130,255857.0,304422.0,293042.0
2026-03-21,Queens,164377,164226.0,171579.0,165459.0
2026-03-21,Staten Island,11725,12732.0,12549.0,12079.0
2026-03-22,Bronx,91553,106223.0,93865.0,87907.0
2026-03-22,Brooklyn,206136,231650.0,213016.0,197887.0
2026-03-22,EWR,0,0.0,0.0,0.0
2026-03-22,Manhattan,225456,273130.0,237844.0,227476.0
2026-03-22,Queens,155148,164377.0,156675.0,153887.0
2026-03-22,Staten Island,9410,11725.0,9775.0,9493.0
2026-03-23,Bronx,94380,91553.0,97421.0,91392.0
2026-03-23,Brooklyn,171666,206136.0,179171.0,159740.0
2026-03-23,EWR,0,0.0,0.0,0.0
2026-03-23,Manhattan,223008,225456.0,226208.0,202664.0
2026-03-23,Queens,146971,155148.0,154374.0,147082.0
2026-03-23,Staten Island,11874,9410.0,11673.0,11455.0
2026-03-24,Bronx,90477,94380.0,97628.0,93624.0
2026-03-24,Brooklyn,165093,171666.0,178845.0,164372.0
2026-03-24,EWR,0,0.0,0.0,0.0
2026-03-24,Manhattan,226918,223008.0,229499.0,225116.0
2026-03-24,Queens,140484,146971.0,153489.0,145891.0
2026-03-24,Staten Island,11286,11874.0,12594.0,11747.0
2026-03-25,Bronx,94628,90477.0,101584.0,98353.0
2026-03-25,Brooklyn,174535,165093.0,188986.0,172669.0
2026-03-25,EWR,0,0.0,0.0,0.0
2026-03-25,Manhattan,245069,226918.0,262490.0,248163.0
2026-03-25,Queens,142833,140484.0,157224.0,143417.0
2026-03-25,Staten Island,12022,11286.0,12614.0,12179.0
2026-03-26,Bronx,103672,94628.0,106283.0,107610.0
2026-03-26,Brooklyn,186013,174535.0,194948.0,203677.0
2026-03-26,EWR,0,0.0,0.0,0.0
2026-03-26,Manhattan,258106,245069.0,262314.0,284075.0
2026-03-26,Queens,153574,142833.0,159297.0,166787.0
2026-03-26,Staten Island,12711,12022.0,13371.0,13410.0
2026-03-27,Bronx,113779,103672.0,105716.0,116446.0
2026-03-27,Brooklyn,213641,186013.0,199577.0,220448.0
2026-03-27,EWR,0,0.0,0.0,0.0
2026-03-27,Manhattan,270713,258106.0,255857.0,279411.0
2026-03-27,Queens,168101,153574.0,164226.0,178045.0
2026-03-27,Staten Island,13605,12711.0,12732.0,14372.0
2026-03-28,Bronx,110378,113779.0,106223.0,111046.0
2026-03-28,Brooklyn,246927,213641.0,231650.0,241258.0
2026-03-28,EWR,0,0.0,0.0,0.0
2026-03-28,Manhattan,298947,270713.0,273130.0,304422.0
2026-03-28,Queens,167880,168101.0,164377.0,171579.0
2026-03-28,Staten Island,12065,13605.0,11725.0,12549.0
2026-03-29,Bronx,91732,110378.0,91553.0,93865.0
2026-03-29,Brooklyn,208883,246927.0,206136.0,213016.0
2026-03-29,EWR,0,0.0,0.0,0.0
2026-03-29,Manhattan,231936,298947.0,225456.0,237844.0
2026-03-29,Queens,154399,167880.0,155148.0,156675.0
2026-03-29,Staten Island,9511,12065.0,9410.0,9775.0
2026-03-30,Bronx,90653,91732.0,94380.0,97421.0
2026-03-30,Brooklyn,159988,208883.0,171666.0,179171.0
2026-03-30,EWR,0,0.0,0.0,0.0
2026-03-30,Manhattan,200921,231936.0,223008.0,226208.0
2026-03-30,Queens,140613,154399.0,146971.0,154374.0
2026-03-30,Staten Island,11021,9511.0,11874.0,11673.0
2026-03-31,Bronx,88996,90653.0,90477.0,97628.0
2026-03-31,Brooklyn,159976,159988.0,165093.0,178845.0
2026-03-31,EWR,0,0.0,0.0,0.0
2026-03-31,Manhattan,212233,200921.0,226918.0,229499.0
2026-03-31,Queens,132977,140613.0,140484.0,153489.0
2026-03-31,Staten Island,11230,11021.0,11286.0,12594.0
2026-04-01,Bronx,97252,88996.0,94628.0,101584.0
2026-04-01,Brooklyn,168761,159976.0,174535.0,188986.0
2026-04-01,EWR,0,0.0,0.0,0.0
2026-04-01,Manhattan,223151,212233.0,245069.0,262490.0
2026-04-01,Queens,139239,132977.0,142833.0,157224.0
2026-04-01,Staten Island,11734,11230.0,12022.0,12614.0
2026-04-02,Bronx,100039,97252.0,103672.0,106283.0
2026-04-02,Brooklyn,172405,168761.0,186013.0,194948.0
2026-04-02,EWR,0,0.0,0.0,0.0
2026-04-02,Manhattan,252211,223151.0,258106.0,262314.0
2026-04-02,Queens,144797,139239.0,153574.0,159297.0
2026-04-02,Staten Island,11303,11734.0,12711.0,13371.0
2026-04-03,Bronx,101626,100039.0,113779.0,105716.0
2026-04-03,Brooklyn,185736,172405.0,213641.0,199577.0
2026-04-03,EWR,0,0.0,0.0,0.0
2026-04-03,Manhattan,239888,252211.0,270713.0,255857.0
2026-04-03,Queens,149050,144797.0,168101.0,164226.0
2026-04-03,Staten Island,11832,11303.0,13605.0,12732.0
2026-04-04,Bronx,107539,101626.0,110378.0,106223.0
2026-04-04,Brooklyn,231373,185736.0,246927.0,231650.0
2026-04-04,EWR,0,0.0,0.0,0.0
2026-04-04,Manhattan,273032,239888.0,298947.0,273130.0
2026-04-04,Queens,161059,149050.0,167880.0,164377.0
2026-04-04,Staten Island,11908,11832.0,12065.0,11725.0
2026-04-05,Bronx,94695,107539.0,91732.0,91553.0
2026-04-05,Brooklyn,198833,231373.0,208883.0,206136.0
2026-04-05,EWR,0,0.0,0.0,0.0
2026-04-05,Manhattan,233148,273032.0,231936.0,225456.0
2026-04-05,Queens,151379,161059.0,154399.0,155148.0
2026-04-05,Staten Island,9270,11908.0,9511.0,9410.0
2026-04-06,Bronx,82338,94695.0,90653.0,94380.0
2026-04-06,Brooklyn,142062,198833.0,159988.0,171666.0
2026-04-06,EWR,0,0.0,0.0,0.0
2026-04-06,Manhattan,192622,233148.0,200921.0,223008.0
2026-04-06,Queens,132590,151379.0,140613.0,146971.0
2026-04-06,Staten Island,10035,9270.0,11021.0,11874.0
2026-04-07,Bronx,86852,82338.0,88996.0,90477.0
2026-04-07,Brooklyn,149091,142062.0,159976.0,165093.0
2026-04-07,EWR,0,0.0,0.0,0.0
2026-04-07,Manhattan,224611,192622.0,212233.0,226918.0
2026-04-07,Queens,132920,132590.0,132977.0,140484.0
2026-04-07,Staten Island,10137,10035.0,11230.0,11286.0
2026-04-08,Bronx,89792,86852.0,97252.0,94628.0
2026-04-08,Brooklyn,152378,149091.0,168761.0,174535.0
2026-04-08,EWR,0,0.0,0.0,0.0
2026-04-08,Manhattan,245550,224611.0,223151.0,245069.0
2026-04-08,Queens,135470,132920.0,139239.0,142833.0
2026-04-08,Staten Island,10269,10137.0,11734.0,12022.0
2026-04-09,Bronx,93143,89792.0,100039.0,103672.0
2026-04-09,Brooklyn,165252,152378.0,172405.0,186013.0
2026-04-09,EWR,0,0.0,0.0,0.0
2026-04-09,Manhattan,263163,245550.0,252211.0,258106.0
2026-04-09,Queens,142406,135470.0,144797.0,153574.0
2026-04-09,Staten Island,10927,10269.0,11303.0,12711.0
2026-04-10,Bronx,103527,93143.0,101626.0,113779.0
2026-04-10,Brooklyn,196397,165252.0,185736.0,213641.0
2026-04-10,EWR,0,0.0,0.0,0.0
2026-04-10,Manhattan,275147,263163.0,239888.0,270713.0
2026-04-10,Queens,158221,142406.0,149050.0,168101.0
2026-04-10,Staten Island,12210,10927.0,11832.0,13605.0
2026-04-11,Bronx,100341,103527.0,107539.0,110378.0
2026-04-11,Brooklyn,233470,196397.0,231373.0,246927.0
2026-04-11,EWR,0,0.0,0.0,0.0
2026-04-11,Manhattan,298599,275147.0,273032.0,298947.0
2026-04-11,Queens,163373,158221.0,161059.0,167880.0
2026-04-11,Staten Island,11545,12210.0,11908.0,12065.0
2026-04-12,Bronx,88019,100341.0,94695.0,91732.0
2026-04-12,Brooklyn,204560,233470.0,198833.0,208883.0
2026-04-12,EWR,0,0.0,0.0,0.0
2026-04-12,Manhattan,243477,298599.0,233148.0,231936.0
2026-04-12,Queens,156646,163373.0,151379.0,154399.0
2026-04-12,Staten Island,9365,11545.0,9270.0,9511.0
2026-04-13,Bronx,90077,88019.0,82338.0,90653.0
2026-04-13,Brooklyn,159066,204560.0,142062.0,159988.0
2026-04-13,EWR,0,0.0,0.0,0.0
2026-04-13,Manhattan,210231,243477.0,192622.0,200921.0
2026-04-13,Queens,145998,156646.0,132590.0,140613.0
2026-04-13,Staten Island,10769,9365.0,10035.0,11021.0
2026-04-14,Bronx,92761,90077.0,86852.0,88996.0
2026-04-14,Brooklyn,160987,159066.0,149091.0,159976.0
2026-04-14,EWR,0,0.0,0.0,0.0
2026-04-14,Manhattan,232080,210231.0,224611.0,212233.0
2026-04-14,Queens,139476,145998.0,132920.0,132977.0
2026-04-14,Staten Island,11281,10769.0,10137.0,11230.0
2026-04-15,Bronx,97248,92761.0,89792.0,97252.0
2026-04-15,Brooklyn,176639,160987.0,152378.0,168761.0
2026-04-15,EWR,0,0.0,0.0,0.0
2026-04-15,Manhattan,251308,232080.0,245550.0,223151.0
2026-04-15,Queens,144930,139476.0,135470.0,139239.0
2026-04-15,Staten Island,12090,11281.0,10269.0,11734.0
2026-04-16,Bronx,101004,97248.0,93143.0,100039.0
2026-04-16,Brooklyn,184658,176639.0,165252.0,172405.0
2026-04-16,EWR,0,0.0,0.0,0.0
2026-04-16,Manhattan,268380,251308.0,263163.0,252211.0
2026-04-16,Queens,152094,144930.0,142406.0,144797.0
2026-04-16,Staten Island,12728,12090.0,10927.0,11303.0
2026-04-17,Bronx,109601,101004.0,103527.0,101626.0
2026-04-17,Brooklyn,212494,184658.0,196397.0,185736.0
2026-04-17,EWR,0,0.0,0.0,0.0
2026-04-17,Manhattan,276895,268380.0,275147.0,239888.0
2026-04-17,Queens,167577,152094.0,158221.0,149050.0
2026-04-17,Staten Island,13557,12728.0,12210.0,11832.0
2026-04-18,Bronx,103500,109601.0,100341.0,107539.0
2026-04-18,Brooklyn,249618,212494.0,233470.0,231373.0
2026-04-18,EWR,0,0.0,0.0,0.0
2026-04-18,Manhattan,307710,276895.0,298599.0,273032.0
2026-04-18,Queens,177884,167577.0,163373.0,161059.0
2026-04-18,Staten Island,12227,13557.0,11545.0,11908.0
2026-04-19,Bronx,86660,103500.0,88019.0,94695.0
2026-04-19,Brooklyn,214132,249618.0,204560.0,198833.0
2026-04-19,EWR,0,0.0,0.0,0.0
2026-04-19,Manhattan,261860,307710.0,243477.0,233148.0
2026-04-19,Queens,162477,177884.0,156646.0,151379.0
2026-04-19,Staten Island,9359,12227.0,9365.0,9270.0
2026-04-20,Bronx,89332,86660.0,90077.0,82338.0
2026-04-20,Brooklyn,163844,214132.0,159066.0,142062.0
2026-04-20,EWR,0,0.0,0.0,0.0
2026-04-20,Manhattan,223186,261860.0,210231.0,192622.0
2026-04-20,Queens,147722,162477.0,145998.0,132590.0
2026-04-20,Staten Island,11044,9359.0,10769.0,10035.0
2026-04-21,Bronx,88831,89332.0,92761.0,86852.0
2026-04-21,Brooklyn,164503,163844.0,160987.0,149091.0
2026-04-21,EWR,0,0.0,0.0,0.0
2026-04-21,Manhattan,245721,223186.0,232080.0,224611.0
2026-04-21,Queens,144598,147722.0,139476.0,132920.0
2026-04-21,Staten Island,11144,11044.0,11281.0,10137.0
2026-04-22,Bronx,93263,88831.0,97248.0,89792.0
2026-04-22,Brooklyn,174064,164503.0,176639.0,152378.0
2026-04-22,EWR,0,0.0,0.0,0.0
2026-04-22,Manhattan,263147,245721.0,251308.0,245550.0
2026-04-22,Queens,147816,144598.0,144930.0,135470.0
2026-04-22,Staten Island,11469,11144.0,12090.0,10269.0
2026-04-23,Bronx,96965,93263.0,101004.0,93143.0
2026-04-23,Brooklyn,180634,174064.0,184658.0,165252.0
2026-04-23,EWR,0,0.0,0.0,0.0
2026-04-23,Manhattan,264982,263147.0,268380.0,263163.0
2026-04-23,Queens,153237,147816.0,152094.0,142406.0
2026-04-23,Staten Island,12179,11469.0,12728.0,10927.0
2026-04-24,Bronx,109024,96965.0,109601.0,103527.0
2026-04-24,Brooklyn,212909,180634.0,212494.0,196397.0
2026-04-24,EWR,0,0.0,0.0,0.0
2026-04-24,Manhattan,284658,264982.0,276895.0,275147.0
2026-04-24,Queens,170183,153237.0,167577.0,158221.0
2026-04-24,Staten Island,13643,12179.0,13557.0,12210.0
2026-04-25,Bronx,108745,109024.0,103500.0,100341.0
2026-04-25,Brooklyn,275975,212909.0,249618.0,233470.0
2026-04-25,EWR,0,0.0,0.0,0.0
2026-04-25,Manhattan,356918,284658.0,307710.0,298599.0
2026-04-25,Queens,185072,170183.0,177884.0,163373.0
2026-04-25,Staten Island,12765,13643.0,12227.0,11545.0
2026-04-26,Bronx,86030,108745.0,86660.0,88019.0
2026-04-26,Brooklyn,204822,275975.0,214132.0,204560.0
2026-04-26,EWR,0,0.0,0.0,0.0
2026-04-26,Manhattan,243778,356918.0,261860.0,243477.0
2026-04-26,Queens,160058,185072.0,162477.0,156646.0
2026-04-26,Staten Island,9425,12765.0,9359.0,9365.0
2026-04-27,Bronx,85528,86030.0,89332.0,90077.0
2026-04-27,Brooklyn,155459,204822.0,163844.0,159066.0
2026-04-27,EWR,1,0.0,0.0,0.0
2026-04-27,Manhattan,208969,243778.0,223186.0,210231.0
2026-04-27,Queens,144025,160058.0,147722.0,145998.0
2026-04-27,Staten Island,10381,9425.0,11044.0,10769.0
2026-04-28,Bronx,85910,85528.0,88831.0,92761.0
2026-04-28,Brooklyn,158353,155459.0,164503.0,160987.0
2026-04-28,EWR,0,1.0,0.0,0.0
2026-04-28,Manhattan,233909,208969.0,245721.0,232080.0
2026-04-28,Queens,139522,144025.0,144598.0,139476.0
2026-04-28,Staten Island,10826,10381.0,11144.0,11281.0
2026-04-29,Bronx,92601,85910.0,93263.0,97248.0
2026-04-29,Brooklyn,175401,158353.0,174064.0,176639.0
2026-04-29,EWR,0,0.0,0.0,0.0
2026-04-29,Manhattan,261433,233909.0,263147.0,251308.0
2026-04-29,Queens,147087,139522.0,147816.0,144930.0
2026-04-29,Staten Island,11475,10826.0,11469.0,12090.0
2026-04-30,Bronx,97540,92601.0,96965.0,101004.0
2026-04-30,Brooklyn,185459,175401.0,180634.0,184658.0
2026-04-30,EWR,1,0.0,0.0,0.0
2026-04-30,Manhattan,275508,261433.0,264982.0,268380.0
2026-04-30,Queens,154515,147087.0,153237.0,152094.0
2026-04-30,Staten Island,12223,11475.0,12179.0,12728.0
